# Constructed from biom file
#OTU ID	D1	D3	WC	D5	SW	D4	D6	D2	taxonomy
OTU_33	0.0	0.0	0.0	0.0	1751.0	0.0	1.0	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__Legionella
OTU_92	0.0	1170.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Brevinematales; D_4__Brevinemataceae; D_5__Brevinema; D_6__uncultured bacterium
OTU_339	0.0	0.0	4.0	0.0	216.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Paracaedibacterales; D_4__Paracaedibacteraceae; D_5__uncultured
OTU_76	0.0	0.0	2.0	0.0	777.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae; D_5__Candidatus Protochlamydia
OTU_516	66.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	Unassigned
OTU_1057	74.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria; D_3__Candidatus Staskawiczbacteria
OTU_311	0.0	0.0	0.0	0.0	0.0	0.0	278.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured
OTU_148	0.0	0.0	0.0	672.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Ectothiorhodospirales; D_4__Ectothiorhodospiraceae; D_5__Thioalkalivibrio
OTU_707	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rickettsiales; D_4__SM2D12; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_174	55.0	738.0	0.0	0.0	0.0	0.0	0.0	116.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Shapirobacteria
OTU_3914	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Oligoflexales; D_4__0319-6G20; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_671	123.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	Unassigned
OTU_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4033.0	Unassigned
OTU_541	24.0	25.0	0.0	0.0	0.0	0.0	0.0	182.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae
OTU_23	0.0	10.0	2.0	3665.0	1.0	49.0	0.0	2.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Hydrogenophilaceae; D_5__uncultured
OTU_160	0.0	10.0	0.0	668.0	0.0	0.0	138.0	0.0	D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV
OTU_46	0.0	0.0	0.0	0.0	0.0	2.0	2347.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Collierbacteria
OTU_103	1294.0	147.0	11.0	0.0	1.0	0.0	2.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfovibrionales; D_4__Desulfovibrionaceae; D_5__Desulfovibrio
OTU_129	0.0	0.0	0.0	691.0	0.0	165.0	0.0	0.0	Unassigned
OTU_117	0.0	0.0	1031.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria
OTU_1155	0.0	41.0	0.0	0.0	0.0	0.0	0.0	3.0	Unassigned
OTU_67	55.0	49.0	0.0	219.0	0.0	1063.0	0.0	3.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Thermodesulfovibrionia; D_3__uncultured
OTU_1581	0.0	16.0	0.0	0.0	0.0	0.0	0.0	6.0	D_0__Bacteria; D_1__Zixibacteria
OTU_35	0.0	0.0	0.0	1627.0	0.0	351.0	1763.0	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Thermoanaerobacterales; D_4__Thermoanaerobacteraceae
OTU_70	1.0	0.0	40.0	0.0	763.0	21.0	1.0	0.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Nitrospira; D_3__Nitrospirales; D_4__Nitrospiraceae; D_5__Nitrospira
OTU_588	17.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_168	218.0	583.0	37.0	0.0	0.0	0.0	0.0	288.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Gallionellaceae; D_5__Sideroxydans
OTU_297	0.0	10.0	0.0	0.0	0.0	0.0	0.0	286.0	D_0__Bacteria; D_1__Zixibacteria
OTU_231	0.0	0.0	0.0	183.0	0.0	193.0	0.0	0.0	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured organism; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
OTU_84	0.0	0.0	0.0	104.0	689.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Acidithiobacillales; D_4__Acidithiobacillaceae; D_5__KCM-B-112
OTU_554	0.0	126.0	1.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Latescibacteria
OTU_439	0.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Cellvibrionales; D_4__Cellvibrionaceae; D_5__Cellvibrio
OTU_199	0.0	0.0	8.0	0.0	259.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_594	0.0	0.0	227.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Saprospiraceae; D_5__uncultured
OTU_173	574.0	0.0	3.0	0.0	0.0	0.0	0.0	32.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae
OTU_20	376.0	3437.0	2.0	608.0	0.0	311.0	0.0	681.0	Unassigned
OTU_731	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_124	0.0	0.0	0.0	0.0	0.0	0.0	1039.0	1.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Syntrophomonadaceae; D_5__Dethiobacter
OTU_65	0.0	0.0	0.0	76.0	771.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales
OTU_562	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	Unassigned
OTU_291	0.0	0.0	4.0	0.0	141.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_482	0.0	0.0	8.0	0.0	164.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__KD4-96; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_255	8.0	0.0	0.0	126.0	0.0	0.0	220.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__Pelolinea
OTU_1650	26.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Unassigned
OTU_3370	1.0	0.0	48.0	0.0	0.0	0.0	0.0	4.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Woesebacteria
OTU_216	50.0	227.0	0.0	0.0	0.0	0.0	0.0	102.0	D_0__Bacteria; D_1__Actinobacteria; D_2__MB-A2-108
OTU_36	0.0	0.0	2.0	2893.0	0.0	2.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_1074	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria
OTU_17	13.0	53.0	9.0	12.0	6.0	4.0	5060.0	2.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae
OTU_113	1.0	0.0	15.0	0.0	506.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV
OTU_626	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__SAR324 clade(Marine group B)
OTU_41	0.0	0.0	0.0	46.0	1281.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__NRL2
OTU_78	0.0	0.0	0.0	0.0	702.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Gammaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__Candidatus Berkiella
OTU_202	0.0	0.0	515.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Chloroplast
OTU_218	0.0	0.0	1.0	0.0	0.0	0.0	477.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Microgenomatia; D_3__Candidatus Shapirobacteria
OTU_2379	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Fibrobacteres; D_2__Chitinivibrionia; D_3__uncultured
OTU_156	662.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_45	0.0	2031.0	0.0	1.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__FCPU426
OTU_1172	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_134	55.0	49.0	2.0	551.0	0.0	49.0	262.0	111.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Sva0485
OTU_819	0.0	0.0	3.0	0.0	34.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Gemmatales; D_4__Gemmataceae; D_5__Gemmata
OTU_586	0.0	0.0	31.0	0.0	69.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales
OTU_406	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__Ignavibacteriales
OTU_329	0.0	0.0	0.0	266.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Phycisphaerae; D_3__mle1-8; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_585	0.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Sphingomonadales; D_4__Sphingomonadaceae; D_5__Sphingorhabdus
OTU_486	145.0	58.0	0.0	0.0	0.0	9.0	0.0	3.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae
OTU_264	18.0	344.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__WOR-1
OTU_275	0.0	0.0	349.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Chloroplast
OTU_1965	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_353	0.0	4.0	0.0	0.0	0.0	0.0	0.0	217.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae
OTU_434	0.0	0.0	1.0	0.0	99.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Opitutaceae
OTU_879	0.0	87.0	0.0	0.0	0.0	0.0	0.0	1.0	Unassigned
OTU_171	1.0	0.0	0.0	0.0	0.0	844.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Halothiobacillales; D_4__Halothiobacillaceae; D_5__uncultured
OTU_510	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_327	66.0	40.0	11.0	87.0	3.0	38.0	1.0	9.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Xanthomonadales; D_4__Rhodanobacteraceae; D_5__Rhodanobacter
OTU_145	19.0	0.0	397.0	1288.0	550.0	1.0	2.0	1.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae
OTU_57	0.0	3.0	0.0	1.0	0.0	0.0	1752.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured
OTU_169	272.0	0.0	39.0	523.0	0.0	66.0	0.0	17.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiaceae
OTU_97	0.0	1.0	0.0	0.0	0.0	0.0	1144.0	0.0	D_0__Bacteria; D_1__Latescibacteria; D_2__uncultured organism; D_3__uncultured organism; D_4__uncultured organism; D_5__uncultured organism; D_6__uncultured organism
OTU_1252	55.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	D_0__Bacteria; D_1__Omnitrophicaeota
OTU_412	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	Unassigned
OTU_822	52.0	59.0	0.0	0.0	0.0	0.0	0.0	4.0	D_0__Bacteria; D_1__WOR-1
OTU_99	1016.0	7.0	23.0	59.0	71.0	5.0	9.0	12.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Caulobacteraceae
OTU_856	0.0	0.0	0.0	50.0	0.0	16.0	0.0	0.0	Unassigned
OTU_1343	1280.0	311.0	2.0	1367.0	1.0	10.0	3.0	5.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Hydrogenophilaceae; D_5__Thiobacillus
OTU_298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae
OTU_54	0.0	0.0	0.0	0.0	995.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria
OTU_2354	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Cytophagales; D_4__Cyclobacteriaceae
OTU_632	92.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Nitrospirae; D_2__Thermodesulfovibrionia; D_3__uncultured; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_564	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_348	1.0	4.0	0.0	0.0	0.0	0.0	468.0	0.0	Unassigned
OTU_186	0.0	0.0	0.0	0.0	0.0	0.0	498.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Deltaproteobacteria Incertae Sedis; D_4__Unknown Family; D_5__Deferrisoma
OTU_575	0.0	95.0	0.0	0.0	0.0	0.0	0.0	14.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales
OTU_234	0.0	0.0	0.0	369.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Microtrichales; D_4__uncultured
OTU_109	0.0	0.0	0.0	0.0	576.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Melainabacteria; D_3__Obscuribacterales; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_159	707.0	66.0	10.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__Clostridiales; D_4__Peptococcaceae; D_5__Desulfosporosinus; D_6__uncultured bacterium
OTU_1656	72.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria
OTU_4920	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia
OTU_2922	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Melainabacteria; D_3__Caenarcaniphilales
OTU_253	0.0	0.0	895.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Flavobacterium
OTU_1243	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured; D_6__uncultured bacterium
OTU_530	198.0	27.0	1.0	0.0	0.0	0.0	0.0	1.0	D_0__Bacteria; D_1__Omnitrophicaeota
OTU_565	0.0	102.0	0.0	0.0	0.0	0.0	0.0	12.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__MBNT15
OTU_2276	14.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Parachlamydiaceae
OTU_305	12.0	22.0	1.0	130.0	0.0	0.0	0.0	231.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Syntrophobacterales; D_4__Syntrophaceae
OTU_208	9.0	82.0	14.0	3.0	1.0	121.0	307.0	499.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobulbaceae; D_5__Desulfurivibrio
OTU_479	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_228	0.0	85.0	0.0	0.0	0.0	382.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Methylococcales; D_4__Methylomonaceae; D_5__Methylobacter
OTU_514	6.0	1.0	0.0	0.0	0.0	0.0	0.0	179.0	D_0__Bacteria; D_1__Zixibacteria
OTU_126	0.0	0.0	1.0	0.0	693.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_91	5.0	41.0	1.0	1050.0	0.0	46.0	4.0	0.0	D_0__Bacteria; D_1__Actinobacteria
OTU_5011	10.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae
OTU_328	0.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	D_0__Bacteria; D_1__Firmicutes; D_2__Clostridia; D_3__D8A-2
OTU_3766	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__WCHB1-81; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_906	16.0	11.0	14.0	0.0	0.0	0.0	0.0	102.0	D_0__Bacteria; D_1__Elusimicrobia; D_2__Elusimicrobia; D_3__Lineage IV
OTU_4369	113.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	D_0__Bacteria; D_1__Omnitrophicaeota
OTU_189	0.0	0.0	1046.0	0.0	0.0	9.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae
OTU_462	0.0	0.0	2.0	0.0	0.0	0.0	159.0	0.0	D_0__Bacteria; D_1__Omnitrophicaeota
OTU_772	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria
OTU_2685	43.0	0.0	792.0	0.0	249.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Aquabacterium
OTU_204	0.0	0.0	757.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhizobiales; D_4__Rhizobiales Incertae Sedis; D_5__uncultured; D_6__uncultured bacterium
OTU_3227	0.0	0.0	0.0	5.0	0.0	0.0	0.0	66.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Hydrogenophilaceae; D_5__uncultured
OTU_2780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria
OTU_187	0.0	0.0	0.0	579.0	0.0	82.0	0.0	0.0	Unassigned
OTU_51	0.0	0.0	0.0	0.0	0.0	7.0	1942.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Anaerolineae; D_3__Anaerolineales; D_4__Anaerolineaceae; D_5__uncultured
OTU_3028	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_386	0.0	0.0	1.0	81.0	0.0	169.0	0.0	0.0	Unassigned
OTU_105	1283.0	45.0	9.0	0.0	0.0	0.0	0.0	272.0	D_0__Bacteria; D_1__Omnitrophicaeota; D_2__uncultured bacterium; D_3__uncultured bacterium; D_4__uncultured bacterium; D_5__uncultured bacterium; D_6__uncultured bacterium
OTU_863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	Unassigned
OTU_119	16.0	941.0	5.0	0.0	0.0	32.0	0.0	60.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Thermoleophilia; D_3__Gaiellales; D_4__uncultured
OTU_81	0.0	0.0	14.0	23.0	1073.0	15.0	0.0	40.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Holosporales; D_4__Holosporaceae; D_5__uncultured
OTU_803	25.0	0.0	198.0	0.0	2.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Caulobacterales; D_4__Hyphomonadaceae; D_5__Hirschia
OTU_1402	0.0	0.0	32.0	0.0	470.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__Legionella
OTU_1390	0.0	0.0	1.0	0.0	23.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__OPB56
OTU_314	0.0	0.0	0.0	0.0	301.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Ignavibacteria; D_3__OPB56
OTU_141	0.0	0.0	1.0	0.0	422.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Chlamydiae; D_2__Chlamydiae; D_3__Chlamydiales; D_4__Simkaniaceae
OTU_68	331.0	694.0	7.0	0.0	0.0	0.0	11.0	421.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__MBNT15
OTU_112	23.0	15.0	0.0	63.0	0.0	0.0	0.0	814.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Deltaproteobacteria; D_3__Desulfobacterales; D_4__Desulfobacteraceae
OTU_864	0.0	129.0	2.0	0.0	0.0	0.0	0.0	3.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Coxiellales; D_4__Coxiellaceae; D_5__Coxiella
OTU_2002	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	Unassigned
OTU_251	35.0	0.0	0.0	0.0	0.0	0.0	0.0	367.0	Unassigned
OTU_2282	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Planctomycetes; D_2__Planctomycetacia; D_3__Pirellulales; D_4__Pirellulaceae; D_5__Pirellula
OTU_672	0.0	0.0	0.0	54.0	0.0	0.0	28.0	0.0	D_0__Bacteria; D_1__Spirochaetes; D_2__Spirochaetia; D_3__Spirochaetales; D_4__Spirochaetaceae; D_5__uncultured
OTU_4367	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Legionellales; D_4__Legionellaceae; D_5__Legionella
OTU_2422	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Holosporales; D_4__Holosporaceae
OTU_320	4.0	235.0	1.0	0.0	0.0	0.0	0.0	34.0	D_0__Archaea; D_1__Diapherotrites; D_2__Micrarchaeia; D_3__uncultured euryarchaeote; D_4__uncultured euryarchaeote; D_5__uncultured euryarchaeote; D_6__uncultured euryarchaeote
OTU_304	0.0	0.0	281.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Frankiales; D_4__Sporichthyaceae; D_5__hgcI clade
OTU_69	0.0	0.0	31.0	0.0	816.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Nitrosomonadaceae; D_5__MND1
OTU_278	4.0	0.0	0.0	0.0	0.0	0.0	0.0	303.0	Unassigned
OTU_239	0.0	15.0	34.0	0.0	209.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Opitutales; D_4__Opitutaceae; D_5__Lacunisphaera
OTU_183	45.0	475.0	2.0	0.0	1.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__Lentimicrobiaceae
OTU_271	0.0	0.0	1.0	40.0	0.0	0.0	370.0	0.0	D_0__Bacteria; D_1__Patescibacteria; D_2__Parcubacteria
OTU_137	0.0	0.0	1045.0	0.0	0.0	1.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Aeromonadales; D_4__Aeromonadaceae; D_5__Aeromonas
OTU_783	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria
OTU_1823	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales
OTU_53	529.0	333.0	18.0	71.0	0.0	0.0	0.0	1560.0	D_0__Bacteria; D_1__Omnitrophicaeota
OTU_445	55.0	87.0	0.0	0.0	0.0	0.0	0.0	137.0	Unassigned
